Quantil,Halstead Volume,Cyclomatic Complexity (CC),Lines Of Code (LOC),Microsoft Maintainability Index (MI),Maintainability Index (MI) - calculated
0.99426,2085.6819940000055,13.0,89.0,87.0,32
0.99427,2086.1587469999986,13.0,89.0,87.0,32
0.99428,2087.873672800041,13.0,89.0,87.0,32
0.99429,2088.5541656000014,13.0,89.0,87.0,32
0.9943,2090.222033999982,13.0,89.0,87.0,32
0.99431,2091.0740304,13.0,89.0,87.0,32
0.99432,2091.9840863999957,13.0,89.0,87.0,32
0.99433,2092.5526278000007,13.0,89.0,87.0,32
0.99434,2092.8001748,13.0,89.0,87.0,32
0.99435,2093.4157880000025,13.0,90.0,87.0,32
0.99436,2094.4979399999975,13.0,90.0,87.0,32
0.99437,2094.9368567999986,13.0,90.0,87.0,32
0.99438,2096.7324264000217,13.0,90.0,87.0,32
0.99439,2100.32741159993,13.0,90.0,87.0,32
0.9944,2103.225168,13.0,90.0,87.0,32
0.99441,2105.7638465999835,13.0,90.0,87.0,32
0.99442,2106.341760799994,13.0,90.0,87.0,32
0.99443,2107.2050211999954,13.0,90.0,87.0,32
0.99444,2109.3475776000028,13.0,90.0,87.0,32
0.99445,2109.85,13.0,90.0,87.0,32
0.99446,2110.1181791999984,13.0,90.0,87.0,32
0.99447,2110.5963248000085,13.0,90.0,87.0,32
0.99448,2111.700459200003,13.0,90.0,87.0,32
0.99449,2112.1417871999997,13.0,90.0,87.0,32
0.9945,2113.5683200000017,13.0,90.0,87.0,32
0.99451,2114.001343399993,13.0,90.0,87.0,32
0.99452,2115.7647871999816,13.0,90.0,87.0,32
0.99453,2118.0724258000005,13.0,90.0,87.0,32
0.99454,2118.952148399995,13.0,91.0,87.0,32
0.99455,2120.269019999998,13.0,91.0,87.0,32
0.99456,2122.27,13.0,91.0,87.0,32
0.99457,2122.8435769999987,13.0,91.0,87.0,32
0.99458,2122.9636471999993,13.0,91.0,87.0,32
0.99459,2123.4571314000086,13.0,91.0,87.0,32
0.9946,2123.85,13.0,91.0,87.0,32
0.99461,2124.611560400012,13.0,91.0,87.0,32
0.99462,2126.817527999994,13.0,91.0,87.0,32
0.99463,2130.0276708000183,13.0,91.0,87.0,32
0.99464,2137.180067199953,13.0,91.0,87.0,32
0.99465,2141.6514170000028,13.0,91.0,87.0,32
0.99466,2142.5265980000045,13.0,91.0,87.0,32
0.99467,2144.210009799999,13.0,91.0,87.0,32
0.99468,2146.146563199982,13.0,91.0,87.0,32
0.99469,2146.572634999988,13.0,91.0,87.0,32
0.9947,2148.4294720000003,13.0,92.0,87.0,32
0.99471,2149.3712734,13.0,92.0,87.0,32
0.99472,2150.209920000011,13.0,92.0,87.0,32
0.99473,2151.6064479999895,13.0,92.0,87.0,32
0.99474,2152.3056443999885,13.0,92.0,87.0,32
0.99475,2153.002375000008,13.0,92.0,87.0,32
0.99476,2154.334720799997,13.0,92.0,87.0,32
0.99477,2156.9178950000332,13.0,92.0,87.0,32
0.99478,2159.811605200006,13.0,92.0,87.0,32
0.99479,2160.5704567999915,13.0,92.0,87.0,32
0.9948,2164.609463999999,13.0,92.0,87.0,32
0.99481,2165.7160993999987,13.0,92.0,87.0,32
0.99482,2166.2378060000024,13.0,92.0,87.0,32
0.99483,2166.9242404000047,13.0,92.0,87.0,32
0.99484,2170.017455200001,13.0,92.0,87.0,32
0.99485,2171.393675999999,13.0,93.0,87.0,31
0.99486,2171.790328399989,13.0,93.0,87.0,31
0.99487,2172.77235360001,13.0,93.0,87.0,31
0.99488,2173.908585600001,13.0,93.0,87.0,31
0.99489,2175.4212195999976,13.0,93.0,87.0,31
0.9949,2179.0153039999745,13.0,93.0,87.0,31
0.99491,2179.4452549999965,13.0,93.0,87.0,31
0.99492,2180.070881600011,13.0,93.0,87.0,31
0.99493,2182.7153612000034,13.0,93.0,87.0,31
0.99494,2185.488301200014,13.0,93.0,87.0,31
0.99495,2187.8097179999813,14.0,93.0,87.0,31
0.99496,2191.7937087999503,14.0,93.0,87.0,31
0.99497,2198.848231200003,14.0,93.0,87.0,31
0.99498,2201.1907975999543,14.0,93.0,87.0,31
0.99499,2203.8597428000257,14.0,94.0,87.0,31
0.995,2207.317199999962,14.0,94.0,87.0,31
0.99501,2211.6012807999646,14.0,94.0,87.0,31
0.99502,2212.55,14.0,94.0,87.0,31
0.99503,2213.9122009999865,14.0,94.0,87.0,31
0.99504,2217.5077312000126,14.0,94.0,87.0,31
0.99505,2218.4717930000015,14.0,94.0,87.0,31
0.99506,2218.9253980000003,14.0,94.0,87.0,31
0.99507,2219.336730399998,14.0,94.0,87.0,31
0.99508,2221.239060799976,14.0,94.0,87.0,31
0.99509,2223.6417960000026,14.0,94.0,87.0,31
0.9951,2224.809082000047,14.0,94.0,87.0,31
0.99511,2229.2771252000002,14.0,94.28542000000016,87.0,31
0.99512,2230.2,14.0,95.0,87.0,31
0.99513,2230.9404905999972,14.0,95.0,87.0,31
0.99514,2231.8351439999647,14.0,95.0,87.0,31
0.99515,2233.8120860000013,14.0,95.0,87.0,31
0.99516,2237.5920303999997,14.0,95.0,87.0,31
0.99517,2237.7988901999975,14.0,95.0,87.0,31
0.99518,2238.941038399966,14.0,95.0,87.0,31
0.99519,2242.0181502000055,14.0,95.0,87.0,31
0.9952,2243.5271999999995,14.0,95.0,87.0,31
0.99521,2243.984462200007,14.0,95.0,87.0,31
0.99522,2245.058698400035,14.0,95.0,87.0,31
0.99523,2248.0969665999573,14.0,95.0,87.0,31
0.99524,2250.6782912000003,14.0,95.0,87.0,31
0.99525,2253.776369999995,14.0,95.0,87.0,31
0.99526,2254.599732400003,14.0,95.0,87.0,31
0.99527,2256.328788200024,14.0,95.0,87.0,31
0.99528,2260.216456000015,14.0,95.76016000000527,87.0,31
0.99529,2263.8303203999967,14.0,96.0,87.0,31
0.9953,2266.956041999997,14.0,96.0,87.0,31
0.99531,2268.494910000007,14.0,96.0,87.0,31
0.99532,2272.502293600025,14.0,96.0,87.0,31
0.99533,2274.1471950000014,14.0,96.0,87.0,31
0.99534,2275.073134800012,14.0,96.0,87.0,31
0.99535,2276.0517549999927,14.0,96.0,87.0,31
0.99536,2277.955584000016,14.0,96.0,87.0,31
0.99537,2280.707948799953,14.0,96.0,87.0,31
0.99538,2283.4241664000065,14.0,96.0,87.0,31
0.99539,2287.2160307999893,14.0,96.0,87.0,31
0.9954,2288.490467999991,14.0,96.0,87.0,31
0.99541,2292.1345838000016,14.0,96.0,87.0,31
0.99542,2294.0773588000006,14.0,96.0,87.0,31
0.99543,2294.9604381999993,14.0,96.0,87.0,31
0.99544,2295.5172559999946,14.0,96.0,87.0,31
0.99545,2296.3146979999988,14.0,97.0,87.0,31
0.99546,2297.3767288000067,14.0,97.0,87.0,31
0.99547,2300.0033707999955,14.0,97.0,87.0,31
0.99548,2303.7138232000193,14.0,97.0,87.0,31
0.99549,2304.91842359999,14.0,97.0,87.0,31
0.9955,2312.9446800000246,14.0,97.0,87.0,31
0.99551,2314.211422,14.0,97.0,87.0,31
0.99552,2315.9149823999956,14.0,97.0,87.0,31
0.99553,2316.9,14.0,97.0,87.0,31
0.99554,2319.0737176000293,14.0,97.0,87.0,31
0.99555,2323.3901300000007,14.0,97.0,87.0,31
0.99556,2327.5885911999967,14.0,97.0,87.0,31
0.99557,2328.954568400028,14.0,97.0,87.0,31
0.99558,2332.4073252000035,14.0,97.0,87.0,31
0.99559,2333.974383600005,14.0,97.0,87.0,31
0.9956,2335.8541919999993,14.0,98.0,87.0,31
0.99561,2337.5185679999854,14.0,98.0,87.0,31
0.99562,2338.5418931999843,14.0,98.0,87.0,31
0.99563,2341.104905800018,14.0,98.0,87.0,31
0.99564,2341.8720488000026,14.0,98.0,87.0,31
0.99565,2343.204320999996,14.0,98.0,87.0,31
0.99566,2343.78,14.0,98.0,87.0,31
0.99567,2345.4412870000006,14.0,98.0,87.0,31
0.99568,2346.4344128000143,14.0,98.0,87.0,31
0.99569,2349.5810436000006,14.0,98.0,87.0,31
0.9957,2351.694185999984,14.0,98.0,87.0,31
0.99571,2352.792799799996,14.0,98.0,87.0,31
0.99572,2354.1321488000153,14.0,99.0,87.0,30
0.99573,2357.6895154000335,14.0,99.0,87.0,30
0.99574,2361.355431199988,14.0,99.0,87.0,30
0.99575,2362.8272200000333,14.0,99.0,87.0,30
0.99576,2365.2512879999704,14.0,99.0,87.0,30
0.99577,2366.9826523999886,14.0,99.0,87.0,30
0.99578,2367.978255599998,14.0,99.0,87.0,30
0.99579,2369.6230997999896,14.0,99.0,87.0,30
0.9958,2371.86,14.0,99.0,87.0,30
0.99581,2373.3947938000083,14.710820000007516,99.0,87.0,30
0.99582,2374.5032504000005,15.0,99.0,87.0,30
0.99583,2377.2318463999964,15.0,99.0,87.0,30
0.99584,2379.551756799849,15.0,99.0,87.0,30
0.99585,2384.3532220000816,15.0,99.0,87.0,30
0.99586,2385.36,15.0,99.02692000000388,87.0,30
0.99587,2385.8885343999978,15.0,100.0,87.0,30
0.99588,2387.3166799999954,15.0,100.0,87.0,30
0.99589,2390.6266319999936,15.0,100.0,87.0,30
0.9959,2392.3803740000008,15.0,100.0,87.0,30
0.99591,2394.0206382,15.0,100.0,87.0,30
0.99592,2397.0727487999993,15.0,100.0,87.0,30
0.99593,2399.8607895999903,15.0,100.0,87.0,30
0.99594,2402.411130800003,15.0,100.0,87.0,30
0.99595,2402.8293850000005,15.0,100.0,87.0,30
0.99596,2403.2570567999874,15.0,100.0,87.0,30
0.99597,2405.1330208000213,15.0,100.0,87.0,30
0.99598,2410.399372399979,15.0,101.0,87.0,30
0.99599,2412.7239998000023,15.0,101.0,87.0,30
0.996,2414.68176,15.0,101.0,87.0,30
0.99601,2416.236530799999,15.0,101.0,87.0,30
0.99602,2416.6715320000044,15.0,101.0,87.0,30
0.99603,2419.2471081999747,15.0,101.0,87.0,30
0.99604,2421.340088800001,15.0,101.0,87.0,30
0.99605,2422.226382999986,15.0,101.0,87.0,30
0.99606,2427.86801439999,15.0,101.29131999998935,87.0,30
0.99607,2429.8009994000013,15.0,102.0,87.0,30
0.99608,2434.879223999854,15.0,102.0,87.0,30
0.99609,2438.5878156000063,15.0,102.0,87.0,30
0.9961,2441.2067699999857,15.0,102.0,87.0,30
0.99611,2443.184003400004,15.0,102.0,87.0,30
0.99612,2450.0386791999163,15.0,102.0,87.0,30
0.99613,2456.9067720000003,15.0,102.0,87.0,30
0.99614,2460.071677999986,15.0,102.0,87.0,30
0.99615,2463.519958999994,15.0,102.0,87.0,30
0.99616,2468.7710208000453,15.0,102.0,87.0,30
0.99617,2473.480298200002,15.0,102.0,87.0,30
0.99618,2474.1034988,15.0,102.0,87.0,30
0.99619,2475.8318619999927,15.0,103.0,87.0,30
0.9962,2477.558200000007,15.0,103.0,87.0,30
0.99621,2479.6449226000054,15.0,103.0,87.0,30
0.99622,2480.7357100000004,15.0,103.0,87.0,30
0.99623,2481.97,15.0,103.0,87.0,30
0.99624,2484.637319999997,15.0,103.0,87.0,30
0.99625,2485.835099999998,15.0,103.0,87.0,30
0.99626,2485.98,15.0,103.0,87.0,30
0.99627,2486.707826199998,15.0,103.0,87.0,30
0.99628,2487.133286400001,15.0,103.0,87.0,30
0.99629,2488.917067800004,15.0,103.0,87.0,30
0.9963,2489.59778399999,15.0,103.0,87.0,30
0.99631,2492.2484834,15.0,103.8718200000003,87.0,30
0.99632,2493.066390400023,15.0,104.0,87.0,30
0.99633,2496.511077800009,15.0,104.0,87.0,30
0.99634,2498.178288400003,15.0,104.0,87.0,30
0.99635,2499.7764170000037,15.0,104.0,87.0,30
0.99636,2502.785773599892,15.0,104.0,87.0,30
0.99637,2505.9360911999993,15.0,104.0,87.0,30
0.99638,2512.2273724000393,15.0,104.0,87.0,30
0.99639,2516.5935906000127,15.0,104.0,87.0,30
0.9964,2517.0672879999997,15.0,104.0,87.0,30
0.99641,2521.14,15.0,104.0,87.0,30
0.99642,2521.4238787999952,15.0,104.0,87.0,30
0.99643,2522.9641670000133,15.0,104.03046000000904,87.0,30
0.99644,2527.528809600086,15.0,105.0,87.0,30
0.99645,2531.2927109999955,15.0,105.0,87.0,30
0.99646,2532.0264024,15.0,105.0,87.0,30
0.99647,2533.146676799974,15.0,105.0,87.0,30
0.99648,2536.8436767999874,15.0,105.0,87.0,30
0.99649,2539.7274133999954,15.0,105.60977999999886,87.0,29
0.9965,2542.3498400000017,15.0,106.0,87.0,29
0.99651,2544.8212358000133,15.0,106.0,87.0,29
0.99652,2547.5779887999997,15.0,106.0,87.0,29
0.99653,2552.6348392000036,15.0,106.0,87.0,29
0.99654,2555.5370352,15.0,106.0,87.0,29
0.99655,2558.596598000032,15.0,106.0,87.0,29
0.99656,2561.1630288000124,15.0,106.0,87.0,29
0.99657,2562.58674279998,15.0,106.0,87.0,29
0.99658,2563.3387427999987,15.0,106.0,87.0,29
0.99659,2564.5029147999903,15.0,106.0,87.0,29
0.9966,2568.096996000183,15.0,106.50520000004326,87.0,29
0.99661,2570.695263000001,15.768420000007609,107.0,87.0,29
0.99662,2576.5961364000004,16.0,107.0,87.0,29
0.99663,2580.990630999995,16.0,107.0,87.0,29
0.99664,2582.4101759999885,16.0,107.0,87.0,29
0.99665,2584.6570040000115,16.0,107.0,87.0,29
0.99666,2587.9474736000025,16.0,107.0,87.0,29
0.99667,2590.4628274000665,16.0,107.0,87.0,29
0.99668,2594.095534399999,16.0,107.0,87.0,29
0.99669,2596.9208645999925,16.0,107.0,87.0,29
0.9967,2597.2122120000026,16.0,107.0,87.0,29
0.99671,2598.4221735999918,16.0,107.40061999997124,87.0,29
0.99672,2600.8546032000168,16.0,108.0,87.0,29
0.99673,2601.6144709999953,16.0,108.0,87.0,29
0.99674,2601.81704279999,16.0,108.0,87.0,29
0.99675,2603.5352350000007,16.0,108.0,87.0,29
0.99676,2605.515697599998,16.0,108.0,87.0,29
0.99677,2609.58916760001,16.0,108.0,87.0,29
0.99678,2612.295348800009,16.0,109.0,87.0,29
0.99679,2615.0053190000003,16.0,109.0,87.0,29
0.9968,2617.714927999999,16.0,109.0,87.0,29
0.99681,2619.2084397999834,16.0,109.0,87.0,29
0.99682,2622.3103268000027,16.0,109.0,87.0,29
0.99683,2626.4530025999297,16.0,109.0,87.0,29
0.99684,2630.0998128000047,16.0,109.0,87.0,29
0.99685,2632.1645189999854,16.0,109.085699999996,87.0,29
0.99686,2641.423057199996,16.0,110.0,87.0,29
0.99687,2646.834794799883,16.0,110.0,87.0,29
0.99688,2652.151304000001,16.0,110.0,87.0,29
0.99689,2656.512249799999,16.0,110.0,87.0,29
0.9969,2658.480571999981,16.0,110.0,87.0,29
0.99691,2662.5382122000465,16.0,110.0,87.0,29
0.99692,2667.1745808000287,16.0,110.0,87.0,29
0.99693,2667.9272314,16.0,111.0,87.0,29
0.99694,2671.0966704000557,16.0,111.0,87.0,29
0.99695,2672.435894999999,16.0,111.0,87.0,29
0.99696,2672.8083007999985,16.0,111.0,87.0,29
0.99697,2674.8795472000006,16.0,111.0,87.0,29
0.99698,2675.393779999999,16.0,111.0,87.0,29
0.99699,2678.3877078,16.0,111.0,87.0,29
0.997,2683.1361599999664,16.0,111.0,87.0,29
0.99701,2688.70787439986,16.0,111.29721999997855,87.0,29
0.99702,2694.617582800001,16.0,112.0,87.0,29
0.99703,2697.6425436000345,16.0,112.0,87.0,29
0.99704,2700.774308800009,16.0,112.0,87.0,29
0.99705,2703.3143640000385,16.0,112.0,87.0,29
0.99706,2714.6552979999337,16.0,112.0,87.0,29
0.99707,2720.916658000072,16.0,112.0,87.0,29
0.99708,2726.5598799999952,16.0,113.0,87.0,29
0.99709,2728.274612200039,16.0,113.0,87.0,29
0.9971,2736.7603280000444,16.0,113.0,87.0,28
0.99711,2740.2809504000006,16.0,113.0,87.0,28
0.99712,2741.9509087999973,16.0,113.0,87.0,28
0.99713,2745.1984779999707,16.0,113.0,87.0,28
0.99714,2747.5214292000146,16.0,113.0,87.0,28
0.99715,2752.4400850000134,16.0,114.0,87.0,28
0.99716,2754.2258247999953,16.0,114.0,87.0,28
0.99717,2757.6095957999837,16.0,114.0,87.0,28
0.99718,2758.445439199999,16.0,114.0,87.0,28
0.99719,2761.5084958000284,16.035180000035325,114.0,87.0,28
0.9972,2765.053712,17.0,114.0,87.0,28
0.99721,2766.174349000032,17.0,114.0,87.0,28
0.99722,2767.955285599982,17.0,114.0,87.0,28
0.99723,2772.3805249998254,17.0,115.0,87.0,28
0.99724,2782.2271944000136,17.0,115.0,87.0,28
0.99725,2787.4750299999914,17.0,115.0,87.0,28
0.99726,2789.4072020000062,17.0,115.0,87.0,28
0.99727,2791.1522820000037,17.0,115.0,87.0,28
0.99728,2792.678246400003,17.0,115.0,87.0,28
0.99729,2796.0942677999988,17.0,115.0,87.0,28
0.9973,2800.955111999908,17.0,115.0,87.0,28
0.99731,2802.6834268000325,17.0,115.0,87.0,28
0.99732,2804.5368376000015,17.0,115.45704000000842,87.0,28
0.99733,2809.669599000011,17.0,116.0,87.0,28
0.99734,2813.344559199948,17.0,116.0,87.0,28
0.99735,2815.413481999995,17.0,116.0,87.0,28
0.99736,2817.916884800002,17.0,116.0,87.0,28
0.99737,2818.1241198000002,17.0,116.0,87.0,28
0.99738,2828.811811999997,17.0,116.03635999999824,87.0,28
0.99739,2832.5903917999485,17.0,117.0,87.0,28
0.9974,2837.663451999984,17.0,117.0,87.0,28
0.99741,2839.3586220000084,17.0,117.0,87.0,28
0.99742,2843.135853999976,17.0,117.0,87.0,28
0.99743,2845.585083599991,17.0,117.0,87.0,28
0.99744,2849.604764799963,17.0,117.0,87.0,28
0.99745,2854.7815439999454,17.0,117.0,87.0,28
0.99746,2858.245065599978,17.0,117.0,87.0,28
0.99747,2864.41352099998,17.0,117.0,87.0,28
0.99748,2871.7710224000107,17.0,117.66856000002008,87.0,28
0.99749,2874.046504999965,17.0,118.0,87.0,28
0.9975,2881.7399000000196,17.0,118.0,87.0,28
0.99751,2885.8612632000018,17.0,118.0,87.0,28
0.99752,2889.8710799999953,17.0,118.0,87.0,28
0.99753,2893.7924460000513,17.0,119.0,87.0,28
0.99754,2896.4148728000005,17.0,119.0,87.0,28
0.99755,2899.6411100000005,17.0,119.0,87.0,28
0.99756,2899.7964592,17.0,119.0,87.0,28
0.99757,2901.577779599993,17.0,120.0,87.0,28
0.99758,2905.8728335998967,17.0,120.0,87.0,28
0.99759,2911.1549750000077,17.0,120.0,87.0,28
0.9976,2914.691248,17.0,120.82719999999972,87.0,28
0.99761,2919.3146407999507,17.0,121.0,87.0,28
0.99762,2927.8909503999816,17.353639999986626,121.0,87.0,27
0.99763,2931.582685200017,18.0,121.0,87.0,27
0.99764,2937.207721600004,18.0,122.0,87.0,27
0.99765,2939.194942999982,18.0,122.0,87.0,27
0.99766,2947.239866400034,18.0,122.0,87.0,27
0.99767,2951.8543167999946,18.0,122.0,87.0,27
0.99768,2953.951731200004,18.0,122.93296000000555,87.0,27
0.99769,2957.2865749999914,18.0,123.0,87.0,27
0.9977,2970.357278000105,18.0,123.0,87.0,27
0.99771,2976.5174913999513,18.0,123.0,87.0,27
0.99772,2980.225166400021,18.0,124.0,87.0,27
0.99773,2988.1787216000025,18.0,124.0,87.0,27
0.99774,2994.8134363999857,18.0,124.0,87.0,27
0.99775,3002.365500000018,18.0,124.0,87.0,27
0.99776,3009.656748799933,18.0,125.0,87.0,27
0.99777,3014.170388000001,18.0,125.0,87.0,27
0.99778,3021.5950544000775,18.0,125.0,87.0,27
0.99779,3036.845839199993,18.0,125.0,87.0,27
0.9978,3037.4288440000514,18.0,126.0,87.0,27
0.99781,3042.476753799977,18.0,126.0,87.0,27
0.99782,3053.1408572000887,18.0,126.0,87.0,27
0.99783,3057.119442599997,18.0,126.0,87.0,27
0.99784,3063.3217327999037,18.0,126.0,87.0,27
0.99785,3076.1348480001093,18.0,126.0,87.0,27
0.99786,3085.847608800017,18.0,127.0,87.0,27
0.99787,3087.650900599999,18.0,127.0,87.0,27
0.99788,3090.5822119999734,18.0,127.0,87.0,27
0.99789,3101.714687400021,18.0,127.0,87.0,27
0.9979,3112.9628200000275,18.0,127.0,87.0,27
0.99791,3126.8920010000033,18.0,128.0,87.0,27
0.99792,3129.7401727999954,18.0,128.0,87.0,27
0.99793,3134.2505383999983,18.0,128.5134599999583,87.0,27
0.99794,3145.0641112001304,18.0,129.0,87.0,27
0.99795,3147.6175560000015,18.0,129.0,87.0,27
0.99796,3149.4234023999975,18.0,129.0,87.0,27
0.99797,3154.2623596000185,18.0,129.5663400000194,87.0,26
0.99798,3160.2828191998974,18.0,130.0,87.0,26
0.99799,3167.432570800012,19.0,130.0,87.0,26
0.998,3172.47696,19.0,130.0,87.0,26
0.99801,3175.5500444000672,19.0,130.0,87.0,26
0.99802,3180.8601036000186,19.0,130.0,87.0,26
0.99803,3184.909001599886,19.0,130.0,87.0,26
0.99804,3192.8567064000013,19.0,130.0,87.0,26
0.99805,3197.943558999776,19.0,130.0,87.0,26
0.99806,3206.123271199962,19.0,131.0,87.0,26
0.99807,3207.888583200062,19.0,131.0,87.0,26
0.99808,3215.8333024000253,19.0,131.4617600000056,87.0,26
0.99809,3227.087493999991,19.0,132.0,87.0,26
0.9981,3239.147283999973,19.0,132.0,87.0,26
0.99811,3245.2581942000606,19.0,132.0,87.0,26
0.99812,3268.663548000017,19.0,132.0,87.0,26
0.99813,3278.547263600014,19.0,132.0,87.0,26
0.99814,3288.8893323999655,19.0,132.0,87.0,26
0.99815,3297.325931999964,19.0,132.0,87.0,26
0.99816,3300.6708032000015,19.0,132.0,87.0,26
0.99817,3303.2169070000186,19.0,132.83074000003398,87.0,26
0.99818,3306.376311599982,19.0,133.0,87.0,26
0.99819,3317.828589999996,19.0,133.35717999999179,87.0,26
0.9982,3327.2347319999953,19.0,134.0,87.0,26
0.99821,3335.3210721998335,19.0,134.0,87.0,26
0.99822,3342.48,19.0,134.0,87.0,26
0.99823,3346.045969599967,19.0,134.4100599999947,87.0,26
0.99824,3353.4142176000805,19.0,135.0,87.0,26
0.99825,3358.083485000009,20.0,135.0,87.0,26
0.99826,3365.9859588000304,20.0,135.0,87.0,26
0.99827,3377.167846999988,20.0,135.0,87.0,26
0.99828,3380.9015399999903,20.0,136.0,87.0,26
0.99829,3385.120370200038,20.0,136.0,87.0,26
0.9983,3393.3409059999713,20.0,136.25259999997797,87.0,26
0.99831,3400.2368764000043,20.0,137.0,87.0,25
0.99832,3411.2079407999836,20.0,137.0,87.0,25
0.99833,3419.077496599938,20.0,137.0,87.0,25
0.99834,3426.9143180000538,20.0,137.0,87.0,25
0.99835,3431.5780530000006,20.0,137.0,87.0,25
0.99836,3434.9959991999876,20.0,137.8319199999969,87.0,25
0.99837,3455.6954733999296,20.0,138.0,87.0,25
0.99838,3466.0688340000406,20.0,138.0,87.0,25
0.99839,3479.752763200032,20.0,138.0,87.0,25
0.9984,3493.3899519998245,20.0,138.0,87.0,25
0.99841,3499.167297200019,20.0,139.0,87.0,25
0.99842,3503.1288403999706,20.0,139.0,87.0,25
0.99843,3509.1937764000127,20.0,139.0,87.0,25
0.99844,3515.572589600011,20.0,140.0,87.0,25
0.99845,3525.840150999991,20.0,140.0,87.0,25
0.99846,3530.2284007999447,20.0,140.0,87.0,25
0.99847,3537.3664409999806,20.727339999983087,140.0,87.0,25
0.99848,3543.9287664000067,21.0,140.99056000000564,87.0,25
0.99849,3554.947645999999,21.0,141.0,87.0,25
0.9985,3560.5557100000137,21.0,142.0,87.0,25
0.99851,3571.961979400095,21.0,142.0,87.0,25
0.99852,3579.348687999996,21.0,142.0,87.0,25
0.99853,3579.741063600014,21.0,142.0,87.0,25
0.99854,3583.6226403999826,21.0,142.56987999999546,87.0,25
0.99855,3592.166004000051,21.0,143.0,87.0,25
0.99856,3603.5409631999996,21.0,144.0,87.0,25
0.99857,3608.242867800025,21.0,144.0,87.0,25
0.99858,3614.638154399997,21.0,144.62275999999838,87.0,25
0.99859,3620.0807095999958,21.0,145.0,87.0,25
0.9986,3627.9738000000216,21.0,145.1492000000144,87.0,25
0.99861,3637.783837400004,21.0,146.0,87.0,25
0.99862,3639.816408000003,21.0,146.0,87.0,25
0.99863,3646.4379269999768,22.0,146.0,87.0,24
0.99864,3657.2553632000613,22.0,147.0,87.0,24
0.99865,3661.373912000011,22.0,147.0,87.0,24
0.99866,3672.7448604000347,22.0,147.0,87.0,24
0.99867,3694.036480599982,22.0,147.0,87.0,24
0.99868,3710.8269823999517,22.0,148.25495999999112,87.0,24
0.99869,3718.239995999966,22.0,149.0,87.0,24
0.9987,3727.938928000068,22.0,149.0,87.0,24
0.99871,3739.102656000005,22.0,150.0,87.0,24
0.99872,3750.4337120000996,22.0,150.0,87.0,24
0.99873,3756.178709999956,22.0,150.0,87.0,24
0.99874,3771.5927999998094,22.0,151.0,87.0,24
0.99875,3782.1855000000064,22.0,151.0,87.0,24
0.99876,3791.41707360001,22.0,152.0,87.0,24
0.99877,3792.6379550000147,22.0,152.0,87.0,24
0.99878,3794.368327600021,22.0,152.88716000001295,87.0,24
0.99879,3802.037426399676,22.0,154.0,87.0,24
0.9988,3834.82263999993,23.0,154.0,87.0,24
0.99881,3839.6405635999668,23.0,155.0,87.0,24
0.99882,3861.968548000217,23.0,155.0,87.0,24
0.99883,3868.2565396000414,23.0,157.0,87.0,23
0.99884,3884.956728800019,23.0,158.0,87.0,23
0.99885,3896.241590999996,23.0,158.72969999999623,87.0,23
0.99886,3915.8094639998535,23.0,159.0,87.0,23
0.99887,3920.765508600006,23.0,160.0,87.0,23
0.99888,3944.799033600879,23.0,160.5193600000348,87.0,23
0.99889,3978.1087889999767,23.0,161.78257999999914,87.0,23
0.9989,3989.4612859999434,23.0,162.0457999999926,87.0,23
0.99891,4001.6487137999975,23.30901999998605,163.0,87.0,23
0.99892,4005.8730991998855,24.0,164.0,87.0,23
0.99893,4025.587085000015,24.0,165.0,87.0,23
0.99894,4026.78,24.0,165.0,87.0,23
0.99895,4039.9399019999937,24.0,166.0,88.0,23
0.99896,4064.809331199732,24.0,166.62511999998242,88.0,23
0.99897,4077.8619768000326,24.0,167.88834000000497,88.0,22
0.99898,4084.191469999991,24.0,169.0,89.0,22
0.99899,4093.59121740007,24.0,170.0,90.0,22
0.999,4136.280920000319,24.0,170.0,90.0,22
0.99901,4178.641949399336,24.0,171.0,90.0,22
0.99902,4189.790785200004,24.0,171.0,90.0,22
0.99903,4197.878154399903,24.0,171.0,90.0,22
0.99904,4200.17,24.0,171.73088000004645,90.0,22
0.99905,4214.118758000112,25.0,172.9941000000108,90.0,22
0.99906,4224.671622399893,25.0,173.0,90.0,22
0.99907,4254.773862799968,25.0,173.5205399999977,90.0,22
0.99908,4264.376716799985,25.0,174.0,90.0,22
0.99909,4271.911343200094,25.0,175.0,91.0,22
0.9991,4290.204566000081,25.0,176.0,91.0,22
0.99911,4303.5018678000015,25.0,176.57342000000062,91.0,22
0.99912,4309.963748799967,25.0,177.0,91.0,22
0.99913,4318.479444599861,25.0,177.0,91.0,22
0.99914,4339.320758800168,25.0,177.0,91.0,22
0.99915,4360.743431999932,26.0,178.0,91.0,21
0.99916,4372.688736000177,26.0,178.8895200000261,91.0,21
0.99917,4409.734760999974,26.0,179.0,91.0,21
0.99918,4419.105859999943,26.0,180.0,91.0,21
0.99919,4423.016107600012,26.0,180.0,91.0,21
0.9992,4441.931679999998,26.0,181.0,91.0,21
0.99921,4456.08564680007,26.0,182.20562000002246,91.0,21
0.99922,4463.078686799963,26.468839999986812,184.0,91.0,21
0.99923,4476.12910760006,27.0,184.0,91.0,21
0.99924,4489.071680000017,27.0,184.99528000000282,91.0,21
0.99925,4509.595984999998,27.0,185.0,91.0,21
0.99926,4515.555195200021,27.0,185.0,91.0,21
